Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,WHH,WHD,WHA,HomeTeamLP,AwayTeamLP,MW,Sezon,H2H_Home,H2H_Away,H2H_Home_pts,H2H_Away_pts
2009-01-11,Sampdoria,Bari,0,0,D,18,10,13,7,0,0,L,W,D,D,W,L,W,W,D,D,1.53,3.5,5.5,13.0,18.0,13,10,ND,ND,1,1
2009-01-11,Siena,Lazio,1,1,D,8,7,15,11,0,0,L,L,L,D,L,L,L,D,D,D,2.5,2.9,2.62,14.0,10.0,13,10,DLW,DWL,4,4
2009-07-11,Atalanta,Juventus,2,5,A,9,20,15,11,0,0,L,L,W,W,D,L,W,W,D,L,4.2,3.25,1.73,11.0,2.0,13,10,LLD,WWD,1,7
2009-07-11,Catania,Napoli,0,0,D,11,17,18,18,0,3,L,L,L,W,D,W,D,W,W,L,3.1,3.1,2.1,15.0,12.0,13,10,WLW,LWL,6,3
2009-08-11,Bari,Livorno,1,0,H,10,4,7,12,1,0,D,L,W,W,D,L,W,W,L,D,1.8,3.1,4.0,18.0,18.0,13,10,ND,ND,1,1
2009-08-11,Bologna,Palermo,3,1,H,10,15,17,14,0,1,L,W,L,L,L,D,L,W,W,W,2.5,2.9,2.62,17.0,8.0,13,10,DDL,DDW,2,5
2009-08-11,Cagliari,Sampdoria,2,0,H,14,18,12,13,3,1,W,W,W,L,L,D,L,W,D,D,2.3,3.0,2.8,9.0,13.0,13,10,DWD,DLD,5,2
2009-08-11,Genoa,Siena,4,2,H,18,9,20,16,1,1,D,W,L,L,W,D,L,L,L,D,1.61,3.3,5.0,5.0,14.0,13,10,WWD,LLD,7,1
2009-08-11,Inter,Roma,1,1,D,28,18,9,19,3,3,W,W,W,W,W,W,L,L,L,W,1.53,3.5,5.5,1.0,6.0,13,10,DWD,DLD,5,2
2009-08-11,Lazio,Milan,1,2,A,8,12,12,11,1,3,D,L,L,D,D,W,D,W,W,D,3.1,3.1,2.1,10.0,3.0,14,10,DLL,DWW,1,7
2009-08-11,Parma,Chievo,2,0,H,12,14,14,12,0,1,L,W,L,W,D,D,W,L,L,W,2.0,3.1,3.3,18.0,16.0,14,10,WDL,LDW,4,4
2009-08-11,Udinese,Fiorentina,0,1,A,15,12,15,9,1,3,D,W,L,L,L,W,L,L,D,D,2.37,2.87,2.8,7.0,4.0,14,10,WLW,LWL,6,3
2009-11-21,Bologna,Inter,1,3,A,13,29,18,10,3,1,W,L,W,L,L,D,W,W,W,W,5.0,3.4,1.67,17.0,1.0,14,10,LLL,WWW,0,9
2009-11-21,Fiorentina,Parma,2,3,A,13,14,9,14,3,3,W,W,L,L,D,W,L,W,L,W,1.67,3.4,5.0,4.0,18.0,14,10,LWW,WLL,6,3
2009-11-22,Juventus,Udinese,1,0,H,25,15,13,16,3,0,W,L,W,W,D,L,D,W,L,L,1.4,4.2,7.5,2.0,7.0,14,10,WWL,LLW,6,3
2009-11-22,Livorno,Genoa,2,1,H,4,22,13,22,0,3,L,L,W,W,L,W,D,W,L,L,3.0,3.0,2.3,18.0,5.0,14,10,DD,DD,2,2
2009-11-22,Milan,Cagliari,4,3,H,14,16,12,12,3,3,W,W,D,W,W,W,W,W,W,L,1.44,3.75,7.5,3.0,9.0,14,10,WDW,LDL,7,1
2009-11-22,Napoli,Lazio,0,0,D,17,9,18,14,1,0,D,W,D,W,W,L,D,L,L,D,1.83,3.3,4.2,12.0,10.0,14,10,LWL,WLW,3,6
2009-11-22,Palermo,Catania,1,1,D,16,11,17,18,0,1,L,D,L,W,W,D,L,L,L,W,1.67,3.4,5.2,8.0,15.0,15,10,WLL,LWW,3,6
2009-11-22,Roma,Bari,3,1,H,19,11,20,7,1,3,D,W,L,L,L,W,D,L,W,W,1.61,3.5,5.5,6.0,18.0,15,10,DW,DL,4,1
2009-11-22,Sampdoria,Chievo,2,1,H,18,14,15,14,0,0,L,D,L,W,D,L,D,W,L,L,1.7,3.3,5.0,13.0,16.0,15,10,DDD,DDD,3,3
2009-11-22,Siena,Atalanta,0,2,A,11,11,20,20,0,0,L,D,L,L,L,L,L,L,W,W,2.3,2.87,3.25,14.0,11.0,15,10,DLW,DWL,4,4
2009-11-28,Genoa,Sampdoria,3,0,H,23,20,24,16,0,3,L,W,D,W,L,W,L,D,L,W,2.25,3.15,3.0,5.0,13.0,15,10,LWW,WLL,6,3
2009-11-28,Udinese,Livorno,2,0,H,15,6,17,14,0,3,L,L,D,W,L,W,L,L,W,W,1.7,3.3,5.0,7.0,18.0,15,10,WDW,LDL,7,1
2009-11-29,Atalanta,Roma,1,2,A,13,22,20,21,3,3,W,L,L,L,W,W,D,W,L,L,3.0,3.25,2.2,11.0,6.0,15,10,LLW,WWL,3,6
2009-11-29,Bari,Siena,2,1,H,12,11,10,22,0,0,L,W,D,L,W,L,L,D,L,L,1.73,3.3,4.75,18.0,14.0,15,10,ND,ND,1,1
2009-11-29,Cagliari,Juventus,2,0,H,19,26,16,13,0,3,L,W,W,W,W,W,W,L,W,W,3.75,3.25,1.91,9.0,2.0,15,10,DLW,DWL,4,4
2009-11-29,Catania,Milan,0,2,A,12,18,19,15,1,3,D,D,L,L,L,W,W,W,D,W,4.33,3.25,1.8,15.0,3.0,16,10,DLL,DWW,1,7
2009-11-29,Chievo,Palermo,1,0,H,15,17,16,18,0,1,L,L,D,W,L,D,L,D,L,W,2.3,3.1,3.0,16.0,8.0,16,10,DLW,DWL,4,4
2009-11-29,Inter,Fiorentina,1,0,H,32,15,11,12,3,0,W,D,W,W,W,L,W,W,L,L,1.5,3.6,6.5,1.0,4.0,16,10,WDW,LDL,7,1
2009-11-29,Lazio,Bologna,0,0,D,9,14,14,21,1,0,D,L,D,L,L,L,W,L,W,L,1.67,3.4,5.0,10.0,17.0,16,10,WLW,LWL,6,3
2009-11-29,Parma,Napoli,1,1,D,17,17,16,18,3,1,W,W,L,W,L,D,D,W,D,W,2.25,3.15,3.0,18.0,12.0,16,10,WLL,LWW,3,6
2009-05-12,Juventus,Inter,2,1,H,26,33,15,11,0,3,L,W,W,L,W,W,W,D,W,W,2.6,3.0,2.7,2.0,1.0,16,10,WLD,LWD,4,4
2009-05-12,Milan,Sampdoria,3,0,H,20,20,15,19,3,0,W,W,W,W,D,L,W,L,D,L,1.57,3.4,6.0,3.0,13.0,16,10,LWL,WLW,3,6
2009-06-12,Bologna,Udinese,2,1,H,14,17,21,17,1,3,D,L,W,L,W,W,L,L,D,W,2.5,3.0,2.8,17.0,7.0,16,10,WLL,LWW,3,6
2009-06-12,Fiorentina,Atalanta,2,0,H,15,14,13,22,0,0,L,L,W,W,L,L,W,L,L,L,1.53,3.5,6.5,4.0,11.0,16,10,DWW,DLL,7,1
2009-06-12,Genoa,Parma,2,2,D,26,18,24,17,3,1,W,L,W,D,W,D,W,W,L,W,1.85,3.2,4.2,5.0,18.0,17,10,WL,LW,3,3
2009-06-12,Livorno,Chievo,0,2,A,6,16,16,16,0,3,L,W,L,L,W,W,L,L,D,W,2.4,3.0,2.9,18.0,16.0,17,10,LLL,WWW,0,9
2009-06-12,Napoli,Bari,3,2,H,18,14,19,11,1,3,D,D,D,W,D,W,L,W,D,L,1.8,3.2,4.5,12.0,18.0,17,10,WW,LL,6,0
2009-06-12,Palermo,Cagliari,2,1,H,17,21,19,16,0,3,L,D,L,D,L,W,L,W,W,W,2.1,3.1,3.4,8.0,9.0,17,10,WLW,LWL,6,3
2009-06-12,Roma,Lazio,1,0,H,24,9,22,14,3,1,W,W,D,W,L,D,D,L,D,L,1.83,3.1,4.5,6.0,10.0,17,10,LWL,WLW,3,6
2009-06-12,Siena,Catania,3,2,H,12,12,24,21,0,0,L,L,L,D,L,L,D,D,L,L,2.15,3.1,3.3,14.0,15.0,17,10,DDW,DDL,5,2
2009-12-12,Bari,Juventus,3,1,H,16,28,14,16,0,3,L,W,L,W,D,W,L,W,W,L,3.75,3.2,1.95,18.0,2.0,17,10,LL,WW,0,6
2009-12-12,Cagliari,Napoli,3,3,D,22,21,18,21,0,3,L,W,L,W,W,W,D,D,D,W,2.25,3.1,3.05,9.0,12.0,17,10,WDW,LDL,7,1
2009-12-13,Atalanta,Inter,1,1,D,14,34,24,13,0,0,L,L,W,L,L,L,W,W,D,W,5.5,3.4,1.61,11.0,1.0,17,10,LWL,WLW,3,6
2009-12-13,Catania,Livorno,0,1,A,14,6,24,18,0,0,L,L,D,D,L,L,L,W,L,L,1.83,3.25,4.2,15.0,18.0,18,10,LWL,WLW,3,6
2009-12-13,Chievo,Fiorentina,2,1,H,18,17,16,13,3,3,W,W,L,L,D,W,L,L,W,W,3.0,3.0,2.2,16.0,4.0,18,10,LLL,WWW,0,9
2009-12-13,Lazio,Genoa,1,0,H,9,28,15,26,0,1,L,D,D,L,D,D,W,L,W,D,2.3,3.0,3.0,10.0,5.0,18,10,WDW,LDL,7,1
2009-12-13,Milan,Palermo,0,2,A,23,19,15,20,3,3,W,W,W,W,W,W,L,D,L,D,1.5,3.6,6.8,3.0,8.0,18,10,WLW,LWL,6,3
2009-12-13,Parma,Bologna,2,1,H,20,16,19,22,1,3,D,D,W,W,L,W,D,L,W,L,1.73,3.3,4.75,18.0,17.0,18,10,DLL,DWW,1,7
2009-12-13,Sampdoria,Roma,0,0,D,20,25,22,22,0,3,L,L,W,L,D,W,W,W,D,W,2.5,3.0,2.75,13.0,6.0,18,10,LLD,WWD,1,7
2009-12-13,Siena,Udinese,2,1,H,15,18,26,19,3,0,W,L,L,L,D,L,W,L,L,D,2.5,3.0,2.75,14.0,7.0,18,10,DLD,DWD,2,5
2009-12-20,Inter,Lazio,1,0,H,35,10,14,15,1,3,D,L,W,W,D,W,L,D,D,L,1.33,4.33,8.5,1.0,10.0,18,10,DWW,DLL,7,1
2009-12-20,Juventus,Catania,1,2,A,29,14,19,25,0,0,L,W,L,W,W,L,L,L,D,D,1.3,4.5,10.0,2.0,15.0,18,10,DDW,DDL,5,2
2009-12-20,Livorno,Sampdoria,3,1,H,7,20,18,22,3,1,W,L,L,W,L,D,L,L,W,L,2.7,3.0,2.55,18.0,13.0,19,10,WWL,LLW,6,3
2009-12-20,Napoli,Chievo,2,0,H,24,20,24,17,1,3,D,W,D,D,D,W,W,W,L,L,1.85,3.25,4.0,12.0,16.0,19,10,LW,WL,3,3
2009-12-20,Palermo,Siena,1,0,H,21,17,20,27,3,3,W,W,L,D,L,W,W,L,L,L,1.6,3.4,5.7,8.0,14.0,19,10,DWL,DLW,4,4
2009-12-20,Roma,Parma,2,0,H,25,22,22,20,1,3,D,W,W,W,D,W,D,D,W,W,1.67,3.4,5.0,6.0,18.0,19,10,WWW,LLL,9,0
2010-06-01,Atalanta,Napoli,0,2,A,15,24,25,24,1,1,D,L,L,W,L,D,W,D,D,D,2.62,3.1,2.75,11.0,12.0,19,10,LWD,WLD,4,4
2010-06-01,Bari,Udinese,2,0,H,19,19,15,21,3,0,W,L,W,L,W,L,L,W,L,L,2.2,3.2,3.4,18.0,7.0,19,10,WL,LW,3,3
2010-06-01,Cagliari,Roma,2,2,D,25,25,21,22,1,1,D,L,W,L,W,D,W,W,W,D,3.0,3.2,2.4,9.0,6.0,19,10,DLD,DWD,2,5
2010-06-01,Catania,Bologna,1,0,H,14,17,25,24,0,0,L,L,L,D,D,L,W,D,L,W,1.95,3.25,4.1,15.0,17.0,19,10,LL,WW,0,6
2010-06-01,Chievo,Inter,0,1,A,20,36,19,14,0,3,L,W,W,W,L,W,D,L,W,W,4.5,3.3,1.85,16.0,1.0,19,10,LLD,WWD,1,7
2010-06-01,Lazio,Livorno,4,1,H,10,10,16,19,0,3,L,W,L,D,D,W,W,L,L,W,1.7,3.4,5.5,10.0,18.0,20,10,WWW,LLL,9,0
2010-06-01,Milan,Genoa,5,2,H,28,30,19,32,3,0,W,L,W,W,W,L,L,D,W,L,1.57,3.75,6.0,3.0,5.0,20,10,WLD,LWD,4,4
2010-06-01,Parma,Juventus,1,2,A,22,30,22,21,0,0,L,W,D,D,W,L,L,W,L,W,3.1,3.1,2.38,18.0,2.0,20,10,DDL,DDW,2,5
2010-06-01,Sampdoria,Palermo,1,1,D,21,22,25,20,0,3,L,D,L,L,W,W,W,W,L,D,2.2,3.2,3.4,13.0,8.0,20,10,WLD,LWD,4,4
2010-06-01,Siena,Fiorentina,1,5,A,17,23,28,16,0,3,L,W,W,L,L,W,L,W,L,L,3.5,3.1,2.2,14.0,4.0,20,10,WWL,LLW,6,3
2010-09-01,Inter,Siena,4,3,H,36,17,14,28,3,0,W,D,L,W,W,L,W,W,L,L,1.2,5.5,12.0,1.0,14.0,20,10,DWW,DLL,7,1
2010-09-01,Roma,Chievo,1,0,H,27,20,22,19,3,0,W,D,W,W,W,L,W,W,W,L,1.53,3.6,6.0,6.0,16.0,20,10,DWD,DLD,5,2
2010-10-01,Bologna,Cagliari,0,1,A,17,27,25,23,0,1,L,L,W,D,L,D,D,L,W,L,2.37,3.0,2.9,17.0,9.0,20,10,WLL,LWW,3,6
2010-10-01,Fiorentina,Bari,2,1,H,23,21,16,15,3,3,W,L,W,L,L,W,W,L,W,L,1.73,3.3,4.8,4.0,18.0,20,10,DL,DW,1,4
2010-10-01,Genoa,Catania,2,0,H,32,17,32,26,3,3,W,L,L,D,W,W,W,L,L,L,1.6,3.5,5.5,5.0,15.0,21,10,WLD,LWD,4,4
2010-10-01,Juventus,Milan,0,3,A,32,31,22,19,3,3,W,L,L,W,L,W,W,L,W,W,2.3,3.1,3.0,2.0,3.0,21,10,WWD,LLD,7,1
2010-10-01,Livorno,Parma,2,1,H,11,23,23,24,0,0,L,W,W,L,L,L,L,W,D,D,2.6,3.0,2.62,18.0,18.0,21,10,LLD,WWD,1,7
2010-10-01,Napoli,Sampdoria,1,0,H,28,22,24,26,3,1,W,W,D,W,D,D,L,D,L,L,1.8,3.5,4.0,12.0,13.0,21,10,LWD,WLD,4,4
2010-10-01,Palermo,Atalanta,1,0,H,23,15,21,28,1,0,D,W,W,W,L,L,L,D,L,L,1.73,3.4,4.5,8.0,11.0,21,10,DWD,DLD,5,2
2010-10-01,Udinese,Lazio,1,1,D,20,14,24,17,1,3,D,L,L,L,W,W,L,W,L,D,2.15,3.2,3.2,7.0,10.0,21,10,DDW,DDL,5,2
2010-01-16,Bari,Inter,2,2,D,22,37,17,14,0,3,L,W,W,L,W,W,W,D,L,W,3.75,3.25,1.91,18.0,1.0,21,10,LLD,WWD,1,7
2010-01-16,Cagliari,Livorno,3,0,H,28,11,23,23,3,0,W,D,D,L,W,L,W,W,L,L,1.75,3.25,4.6,9.0,18.0,21,10,DWD,DLD,5,2
2010-01-17,Atalanta,Lazio,3,0,H,15,14,28,17,0,3,L,L,D,L,L,W,L,W,L,D,2.5,3.0,2.8,11.0,10.0,21,10,WWL,LLW,6,3
2010-01-17,Chievo,Juventus,1,0,H,20,32,20,22,0,3,L,L,W,W,W,W,L,L,W,L,3.25,3.1,2.15,16.0,2.0,22,10,LDL,WDW,1,7
2010-01-17,Fiorentina,Bologna,1,2,A,26,19,19,27,0,3,L,W,W,L,W,W,L,L,L,W,1.44,3.75,7.5,4.0,17.0,22,10,WWD,LLD,7,1
2010-01-17,Milan,Siena,4,0,H,35,21,19,37,3,0,W,W,W,L,W,L,L,L,W,W,1.22,5.0,13.0,3.0,14.0,22,10,WWW,LLL,9,0
2010-01-17,Napoli,Palermo,0,0,D,29,24,24,21,3,3,W,W,W,D,W,W,D,W,W,W,2.05,3.2,3.4,12.0,8.0,22,10,WLL,LWW,3,6
2010-01-17,Parma,Udinese,0,0,D,24,20,26,24,0,1,L,L,L,W,D,D,D,L,L,L,2.05,3.2,3.4,18.0,7.0,22,10,LWD,WLD,4,4
2010-01-17,Roma,Genoa,3,0,H,30,32,24,35,3,0,W,D,W,D,W,L,W,L,L,D,1.67,3.5,4.8,6.0,5.0,22,10,LWL,WLW,3,6
2010-01-17,Sampdoria,Catania,1,1,D,22,17,27,28,0,0,L,D,L,D,L,L,W,W,L,L,1.73,3.3,4.8,13.0,15.0,22,10,WLW,LWL,6,3
2010-01-20,Bologna,Atalanta,2,2,D,19,18,27,28,3,3,W,L,L,L,W,W,L,L,D,L,2.4,3.0,3.2,17.0,11.0,22,10,LLW,WWL,3,6
2010-01-20,Genoa,Bari,1,1,D,32,24,35,19,0,1,L,W,L,L,D,D,L,W,W,L,2.15,3.1,3.6,5.0,18.0,22,10,ND,ND,1,1
2010-01-23,Catania,Parma,3,0,H,17,24,28,26,0,0,L,W,W,L,L,L,L,L,W,D,2.2,3.1,3.2,15.0,18.0,23,10,DDL,DDW,2,5
2010-01-23,Juventus,Roma,1,2,A,32,30,25,24,0,3,L,W,L,L,W,W,D,W,D,W,2.5,3.1,2.7,2.0,6.0,23,10,WWW,LLL,9,0
2010-01-24,Bologna,Bari,2,1,H,21,25,29,20,1,1,D,W,L,L,L,D,D,L,W,W,2.4,3.1,2.8,17.0,18.0,23,10,LWD,WLD,4,4
2010-01-24,Genoa,Atalanta,2,0,H,33,20,36,30,1,1,D,L,W,L,L,D,W,L,L,D,1.75,3.3,4.5,5.0,11.0,23,10,DDW,DDL,5,2
2010-01-24,Inter,Milan,2,0,H,43,35,19,21,1,0,D,W,W,W,D,L,W,W,W,L,2.5,3.0,2.75,1.0,3.0,23,10,LWW,WLL,6,3
2010-01-24,Lazio,Chievo,1,1,D,15,21,21,21,0,3,L,D,W,L,W,W,L,L,L,W,2.0,3.1,3.75,10.0,16.0,23,10,WLW,LWL,6,3
2010-01-24,Livorno,Napoli,0,2,A,13,29,27,24,0,1,L,W,L,W,W,D,W,W,W,D,2.8,3.1,2.4,18.0,12.0,23,10,LLL,WWW,0,9
2010-01-24,Palermo,Fiorentina,3,0,H,24,26,21,22,1,0,D,W,D,W,W,L,L,W,W,L,2.38,3.1,2.88,8.0,4.0,23,10,LWL,WLW,3,6
2010-01-24,Siena,Cagliari,1,1,D,21,32,41,24,0,1,L,L,L,L,W,D,W,W,D,D,2.75,3.0,2.5,14.0,9.0,23,10,WLW,LWL,6,3
2010-01-24,Udinese,Sampdoria,2,3,A,22,23,27,28,0,1,L,D,D,L,L,D,L,D,L,D,1.95,3.2,3.75,7.0,13.0,24,10,DDL,DDW,2,5
2010-01-30,Bari,Palermo,4,2,H,25,24,20,21,1,1,D,D,L,W,W,D,W,D,W,W,2.5,3.0,2.75,18.0,8.0,24,10,D,D,1,1
2010-01-30,Napoli,Genoa,0,0,D,29,33,24,36,1,1,D,W,W,W,D,D,L,W,L,L,1.91,3.3,3.75,12.0,5.0,24,10,LLL,WWW,0,9
2010-01-31,Cagliari,Fiorentina,2,2,D,34,28,26,24,1,1,D,D,W,W,D,D,L,L,W,W,2.4,3.1,2.8,9.0,4.0,24,10,WLL,LWW,3,6
2010-01-31,Catania,Udinese,1,1,D,21,23,29,28,3,1,W,D,L,W,W,D,L,D,D,L,2.2,3.1,3.2,15.0,7.0,24,10,LDL,WDW,1,7
2010-01-31,Chievo,Bologna,1,1,D,22,23,22,30,1,3,D,W,L,L,L,W,D,W,L,L,2.05,3.1,3.5,16.0,17.0,24,10,DDW,DDL,5,2
2010-01-31,Juventus,Lazio,1,1,D,33,16,28,22,0,1,L,L,L,W,L,D,L,D,W,L,1.67,3.3,5.25,2.0,10.0,24,10,DWW,DLL,7,1
2010-01-31,Milan,Livorno,1,1,D,36,13,22,29,1,0,D,L,W,W,W,L,L,W,L,W,1.25,5.0,10.5,3.0,18.0,24,10,DWD,DLD,5,2
2010-01-31,Roma,Siena,2,1,H,35,22,25,42,3,1,W,W,W,D,W,D,L,L,L,L,1.25,5.0,10.5,6.0,14.0,24,10,LWW,WLL,6,3
2010-01-31,Sampdoria,Atalanta,2,0,H,26,20,30,32,3,0,W,D,L,D,L,L,D,W,L,L,1.85,3.3,4.0,13.0,11.0,25,10,LWW,WLL,6,3
2010-06-02,Livorno,Juventus,1,1,D,13,33,29,28,0,0,L,L,W,L,W,L,L,L,W,L,3.6,3.2,2.0,18.0,2.0,25,10,LLL,WWW,0,9
2010-06-02,Palermo,Parma,2,1,H,27,24,21,29,3,0,W,D,W,D,W,L,D,L,L,L,1.75,3.2,4.8,8.0,18.0,25,10,DLL,DWW,1,7
2010-07-02,Atalanta,Bari,1,0,H,20,26,32,22,0,0,L,D,W,L,L,L,D,D,L,W,2.2,3.0,3.25,11.0,18.0,25,10,WDL,LDW,4,4
2010-07-02,Bologna,Milan,0,0,D,24,36,31,22,1,1,D,W,D,W,L,D,D,L,W,W,4.6,3.25,1.75,17.0,3.0,25,10,WLL,LWW,3,6
2010-07-02,Fiorentina,Roma,0,1,A,28,37,25,26,0,3,L,D,L,L,W,W,W,W,W,D,2.4,3.1,2.8,4.0,6.0,25,10,LWL,WLW,3,6
2010-07-02,Genoa,Chievo,1,0,H,35,23,36,23,1,1,D,W,D,L,W,D,D,W,L,L,1.83,3.2,4.2,5.0,16.0,25,10,WDL,LDW,4,4
2010-07-02,Inter,Cagliari,3,0,H,48,34,19,29,3,0,W,W,D,W,W,L,D,D,W,W,1.33,4.5,8.0,1.0,9.0,25,10,DLW,DWL,4,4
2010-07-02,Lazio,Catania,0,1,A,17,22,23,30,1,1,D,D,L,D,W,D,W,D,L,W,1.83,3.2,4.2,10.0,15.0,25,10,WLD,LWD,4,4
2010-07-02,Siena,Sampdoria,1,2,A,23,28,44,30,0,3,L,D,L,L,L,W,W,D,L,D,2.62,2.9,2.7,14.0,13.0,26,10,DDL,DDW,2,5
2010-07-02,Udinese,Napoli,3,1,H,26,31,29,24,3,1,W,D,L,D,D,D,W,D,W,W,2.37,3.0,2.9,7.0,12.0,26,10,DDD,DDD,3,3
2010-10-02,Parma,Inter,1,1,D,25,48,31,19,0,3,L,L,D,L,L,W,W,D,W,W,4.5,3.4,1.83,18.0,1.0,26,10,LLL,WWW,0,9
2010-12-02,Milan,Udinese,3,2,H,36,26,22,29,1,3,D,D,L,W,W,W,D,L,D,D,1.61,3.6,6.0,3.0,7.0,26,10,WLL,LWW,3,6
2010-02-13,Roma,Palermo,4,1,H,37,29,26,25,3,0,W,W,W,W,D,L,W,D,W,D,1.67,3.4,5.0,6.0,8.0,26,10,LWD,WLD,4,4
2010-02-13,Sampdoria,Fiorentina,2,0,H,30,28,31,27,3,0,W,W,W,D,L,L,L,D,L,L,2.37,3.0,2.9,13.0,4.0,26,10,LLL,WWW,0,9
2010-02-14,Cagliari,Bari,3,1,H,37,30,30,25,3,0,W,L,D,D,W,L,W,L,D,D,2.05,3.1,3.5,9.0,18.0,26,10,W,L,3,0
2010-02-14,Catania,Atalanta,0,0,D,23,21,30,34,3,3,W,D,W,D,L,W,L,L,D,W,1.95,3.25,3.6,15.0,11.0,26,10,WLD,LWD,4,4
2010-02-14,Chievo,Siena,0,1,A,23,24,24,46,0,0,L,D,D,W,L,L,L,D,L,L,1.73,3.3,4.8,16.0,14.0,26,10,LWD,WLD,4,4
2010-02-14,Juventus,Genoa,3,2,H,35,36,30,36,1,3,D,D,L,L,L,W,D,W,D,L,1.7,3.4,4.8,2.0,5.0,27,10,WLD,LWD,4,4
2010-02-14,Livorno,Bologna,0,1,A,15,24,31,31,1,1,D,D,L,L,W,D,D,W,D,W,2.3,3.0,3.1,18.0,17.0,27,10,WDL,LDW,4,4
2010-02-14,Napoli,Inter,0,0,D,32,49,27,20,0,1,L,D,W,D,W,D,W,W,D,W,3.0,3.1,2.3,12.0,1.0,27,10,LWL,WLW,3,6
2010-02-14,Parma,Lazio,0,2,A,26,17,32,24,1,0,D,L,L,D,L,L,D,D,L,D,2.37,3.0,2.9,18.0,10.0,27,10,LDW,WDL,4,4
2010-02-20,Genoa,Udinese,3,0,H,36,28,36,32,3,0,W,D,W,D,L,L,W,D,L,D,1.9,3.2,3.8,5.0,7.0,27,10,DWL,DLW,4,4
2010-02-20,Inter,Sampdoria,0,0,D,49,30,20,31,1,3,D,W,W,D,W,W,W,W,D,L,1.5,3.75,6.0,1.0,13.0,27,10,DWL,DLW,4,4
2010-02-21,Atalanta,Chievo,0,1,A,21,23,34,25,1,0,D,W,L,L,D,L,L,D,D,W,2.05,3.2,3.3,11.0,16.0,27,10,DLD,DWD,2,5
2010-02-21,Bari,Milan,0,2,A,31,41,28,24,0,3,L,L,W,L,D,W,W,D,D,L,3.5,3.15,2.0,18.0,3.0,27,10,LLD,WWD,1,7
2010-02-21,Bologna,Juventus,1,2,A,25,38,31,32,3,3,W,D,D,W,D,W,D,D,L,L,3.75,3.25,1.9,17.0,2.0,27,10,LLD,WWD,1,7
2010-02-21,Cagliari,Parma,2,0,H,39,26,30,34,3,0,W,W,L,D,D,L,D,L,L,D,1.83,3.25,4.0,9.0,18.0,28,10,DDW,DDL,5,2
2010-02-21,Fiorentina,Livorno,2,1,H,30,15,28,32,3,0,W,L,L,D,L,L,D,D,L,L,1.5,3.6,6.25,4.0,18.0,28,10,WWW,LLL,9,0
2010-02-21,Palermo,Lazio,3,1,H,32,19,30,24,0,3,L,W,L,W,D,W,L,D,D,L,1.85,3.1,4.2,8.0,10.0,28,10,LWD,WLD,4,4
2010-02-21,Roma,Catania,1,0,H,42,23,27,30,3,1,W,W,W,W,W,D,W,D,W,D,1.36,4.3,7.5,6.0,15.0,28,10,LWD,WLD,4,4
2010-02-21,Siena,Napoli,0,0,D,25,32,46,27,3,1,W,L,L,D,L,D,L,D,W,D,3.0,3.2,2.2,14.0,12.0,28,10,LWL,WLW,3,6
2010-02-24,Fiorentina,Milan,1,2,A,30,41,28,24,3,3,W,L,L,D,L,W,W,D,D,L,2.62,3.2,2.3,4.0,3.0,28,10,LLL,WWW,0,9
2010-02-24,Udinese,Cagliari,2,1,H,28,39,35,30,0,3,L,L,W,D,L,W,W,L,D,D,2.1,3.1,3.1,7.0,9.0,28,10,LLW,WWL,3,6
2010-02-27,Catania,Bari,4,0,H,23,31,31,30,0,0,L,D,W,D,W,L,L,L,W,L,2.05,3.2,3.4,15.0,18.0,28,10,D,D,1,1
2010-02-27,Lazio,Fiorentina,1,1,D,20,31,27,30,0,0,L,W,L,D,D,L,W,L,L,D,2.4,3.0,2.9,10.0,4.0,28,10,WLD,LWD,4,4
2010-02-28,Chievo,Cagliari,2,1,H,24,40,25,32,3,0,W,L,L,D,D,L,W,W,L,D,2.4,2.9,3.0,16.0,9.0,29,10,LDW,WDL,4,4
2010-02-28,Genoa,Bologna,3,4,A,41,26,39,33,3,0,W,L,W,D,W,L,W,D,D,W,1.6,3.3,6.0,5.0,17.0,29,10,DLW,DWL,4,4
2010-02-28,Juventus,Palermo,0,2,A,40,35,33,31,3,3,W,W,D,D,L,W,L,W,L,W,1.65,3.3,5.5,2.0,8.0,29,10,LWL,WLW,3,6
2010-02-28,Livorno,Siena,1,2,A,16,25,34,46,0,1,L,L,D,D,L,D,W,L,L,D,2.2,3.1,3.2,18.0,14.0,29,10,WDD,LDD,5,2
2010-02-28,Milan,Atalanta,3,1,H,43,21,25,35,3,0,W,W,W,D,D,L,D,W,L,L,1.36,4.2,11.0,3.0,11.0,29,10,WWD,LLD,7,1
2010-02-28,Napoli,Roma,2,2,D,32,43,27,27,1,3,D,D,L,D,W,W,W,W,W,W,2.4,3.0,2.9,12.0,6.0,29,10,DLL,DWW,1,7
2010-02-28,Parma,Sampdoria,1,0,H,26,32,36,31,0,1,L,L,D,L,L,D,W,W,W,W,2.1,3.1,3.4,18.0,13.0,29,10,LLD,WWD,1,7
2010-02-28,Udinese,Inter,2,3,A,30,49,36,20,3,1,W,L,L,W,D,D,D,D,W,W,3.5,3.0,2.1,7.0,1.0,29,10,LLL,WWW,0,9
