Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,WHH,WHD,WHA,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,HomeTeamLP,AwayTeamLP,MW,Sezon,H2H_Home,H2H_Away,H2H_Home_pts,H2H_Away_pts
2000-12-20,Malaga,Sociedad,3,0,H,1.66,3.4,4.33,23,15,25,32,0,0,L,L,W,L,L,D,W,L,L,W,8.0,13.0,16,1,ND,ND,1,1
2000-12-20,Mallorca,Espanol,3,2,H,1.72,3.2,4.33,18,15,17,18,1,0,D,L,D,L,D,L,W,W,L,W,3.0,9.0,16,1,ND,ND,1,1
2000-12-20,Numancia,Celta,4,2,H,2.25,3.2,2.75,14,19,24,22,0,1,L,D,D,L,D,D,L,L,L,D,20.0,6.0,16,1,ND,ND,1,1
2000-12-20,Santander,Valladolid,2,2,D,1.9,3.2,3.5,17,14,26,17,0,1,L,D,W,L,L,D,L,W,D,L,19.0,16.0,16,1,ND,ND,1,1
2000-12-20,Villarreal,Zaragoza,1,1,D,2.1,3.0,3.2,19,18,18,16,3,1,W,D,W,W,D,D,L,D,L,W,7.0,17.0,16,1,ND,ND,1,1
2001-06-01,Malaga,Ath Bilbao,2,1,H,1.83,3.2,3.75,23,20,25,21,0,1,L,D,W,W,L,L,W,W,L,L,8.0,12.0,16,1,ND,ND,1,1
2001-07-01,Alaves,Real Madrid,1,3,A,2.8,3.2,2.2,25,37,18,19,0,3,L,W,W,W,L,W,W,W,L,W,10.0,1.0,17,1,ND,ND,1,1
2001-07-01,Celta,Las Palmas,0,1,A,1.66,3.25,4.5,21,20,26,34,0,3,L,W,D,L,L,L,D,D,L,W,6.0,11.0,17,1,ND,ND,1,1
2001-07-01,Espanol,Numancia,2,0,H,1.66,3.3,4.5,17,18,21,26,0,3,L,W,L,L,L,D,L,D,W,L,9.0,20.0,17,1,ND,ND,1,1
2001-07-01,Osasuna,Villarreal,1,0,H,,,,16,20,24,19,0,1,L,D,W,W,D,W,L,D,L,L,15.0,7.0,17,1,ND,ND,1,1
2001-07-01,Oviedo,Barcelona,2,3,A,2.87,3.1,2.2,20,32,25,24,0,3,L,W,W,D,L,W,W,D,L,W,18.0,4.0,17,1,ND,ND,1,1
2001-07-01,Sociedad,Zaragoza,1,1,D,2.4,3.0,2.7,15,19,35,17,0,1,L,D,L,D,L,W,D,D,L,D,13.0,17.0,17,1,ND,ND,1,1
2001-07-01,Vallecano,Mallorca,2,2,D,2.1,3.0,3.2,33,21,25,19,0,3,L,W,D,D,D,D,W,D,L,W,14.0,3.0,17,1,ND,ND,1,1
2001-07-01,Valencia,Santander,1,0,H,1.25,4.5,10.0,28,19,10,28,1,1,D,D,W,L,W,W,D,L,W,L,5.0,19.0,17,1,ND,ND,1,1
2001-07-01,Valladolid,La Coruna,3,1,H,2.9,2.8,2.37,16,28,19,14,1,3,D,W,D,L,L,D,D,W,W,W,16.0,2.0,17,1,ND,ND,1,1
2001-01-13,Barcelona,Valladolid,3,1,H,1.28,4.5,8.0,32,16,24,19,3,1,W,D,D,D,W,L,D,D,W,W,4.0,16.0,17,1,ND,ND,1,1
2001-01-13,La Coruna,Valencia,2,0,H,2.0,3.0,3.4,29,29,17,10,0,3,L,W,W,D,L,W,D,W,W,D,2.0,5.0,18,1,ND,ND,1,1
2001-01-14,Las Palmas,Espanol,1,0,H,2.0,3.2,3.2,21,19,34,21,3,3,W,W,W,L,L,L,L,L,D,L,11.0,9.0,18,1,ND,ND,1,1
2001-01-14,Mallorca,Alaves,4,3,H,1.72,3.2,4.33,23,26,21,21,1,0,D,L,W,L,D,W,D,L,D,W,3.0,10.0,18,1,ND,ND,1,1
2001-01-14,Numancia,Vallecano,0,2,A,2.25,3.1,2.8,18,35,28,27,0,1,L,D,W,L,L,D,D,D,D,W,20.0,14.0,18,1,ND,ND,1,1
2001-01-14,Real Madrid,Oviedo,4,0,H,1.2,5.0,11.0,41,22,19,28,3,0,W,L,W,L,W,W,W,L,W,W,1.0,18.0,18,1,ND,ND,1,1
2001-01-14,Sociedad,Ath Bilbao,0,2,A,2.37,2.87,2.8,16,22,36,24,1,0,D,L,L,D,L,D,L,W,D,L,13.0,12.0,18,1,ND,ND,1,1
2001-01-14,Santander,Malaga,0,1,A,2.25,3.1,2.8,19,28,29,26,0,3,L,W,D,W,L,L,W,W,L,L,19.0,8.0,18,1,ND,ND,1,1
2001-01-14,Villarreal,Celta,2,0,H,1.83,3.2,3.75,20,21,20,27,0,0,L,L,D,L,W,D,W,L,D,D,7.0,6.0,18,1,ND,ND,1,1
2001-01-14,Zaragoza,Osasuna,4,2,H,,,,23,17,19,24,3,3,W,W,D,L,D,W,W,D,D,L,17.0,15.0,18,1,ND,ND,1,1
2001-01-20,Valencia,Barcelona,0,1,A,2.3,3.2,2.62,29,35,10,26,3,3,W,W,D,W,W,D,W,W,D,D,5.0,4.0,18,1,ND,ND,1,1
2001-01-21,Alaves,Numancia,0,2,A,1.53,3.4,5.5,29,18,25,30,0,0,L,L,L,L,L,W,W,L,L,D,10.0,20.0,19,1,ND,ND,1,1
2001-01-21,Ath Bilbao,Santander,3,1,H,1.53,3.6,5.0,24,19,24,30,3,0,W,L,L,L,D,D,D,L,W,W,12.0,19.0,19,1,ND,ND,1,1
2001-01-21,Celta,Zaragoza,1,1,D,2.1,3.0,3.2,21,24,29,20,0,1,L,D,L,W,L,D,D,D,L,W,6.0,17.0,19,1,ND,ND,1,1
2001-01-21,Espanol,Villarreal,2,1,H,2.0,3.2,3.2,19,22,22,20,0,3,L,W,W,L,L,D,L,W,L,W,9.0,7.0,19,1,ND,ND,1,1
2001-01-21,Malaga,La Coruna,1,3,A,2.4,3.1,2.6,29,31,26,17,3,3,W,W,W,L,W,W,L,L,W,D,8.0,2.0,19,1,ND,ND,1,1
2001-01-21,Osasuna,Sociedad,1,1,D,,,,19,16,28,38,0,0,L,L,W,D,L,L,W,L,D,L,15.0,13.0,19,1,ND,ND,1,1
2001-01-21,Oviedo,Mallorca,1,1,D,2.4,2.8,2.85,22,27,32,24,0,3,L,W,L,D,L,W,W,D,L,D,18.0,3.0,19,1,ND,ND,1,1
2001-01-21,Vallecano,Las Palmas,1,1,D,1.72,3.2,4.33,37,22,27,34,3,3,W,W,D,W,L,W,D,L,D,L,14.0,11.0,19,1,ND,ND,1,1
2001-01-21,Valladolid,Real Madrid,2,2,D,3.8,3.25,1.8,20,43,23,21,0,1,L,D,W,W,D,W,D,W,L,W,16.0,1.0,19,1,ND,ND,1,1
2001-01-24,Real Madrid,Zaragoza,3,0,H,1.25,4.5,10.0,43,24,21,20,1,1,D,D,W,W,W,D,W,D,W,W,1.0,17.0,19,1,ND,ND,1,1
2001-01-27,Ath Bilbao,La Coruna,2,2,D,2.5,3.1,2.5,27,34,25,18,3,3,W,W,W,W,L,L,D,W,D,L,12.0,2.0,20,1,L,W,0,3
2001-01-27,Espanol,Zaragoza,5,0,H,2.1,3.0,3.2,21,24,23,23,3,0,W,L,L,D,W,W,L,D,L,D,9.0,17.0,20,1,W,L,3,0
2001-01-27,Malaga,Barcelona,0,0,D,3.2,3.2,2.0,30,39,29,27,0,3,L,W,W,W,W,W,W,W,L,D,8.0,4.0,20,1,L,W,0,3
2001-01-28,Alaves,Las Palmas,1,0,H,1.9,3.2,3.5,29,23,27,35,0,1,L,D,L,W,L,W,L,W,W,L,10.0,11.0,20,1,W,L,3,0
2001-01-28,Celta,Osasuna,1,0,H,,,,22,20,30,29,1,1,D,D,L,L,L,W,L,L,D,W,6.0,15.0,20,1,W,L,3,0
2001-01-28,Oviedo,Numancia,3,0,H,1.66,3.3,4.5,23,20,33,30,1,3,D,W,L,L,L,L,L,W,W,L,18.0,20.0,20,1,L,W,0,3
2001-01-28,Vallecano,Villarreal,0,1,A,1.72,3.4,4.0,38,23,28,22,1,0,D,L,W,W,D,L,L,D,D,W,14.0,7.0,20,1,W,L,3,0
2001-01-28,Santander,Sociedad,1,4,A,1.83,3.2,3.75,20,17,33,39,0,1,L,D,L,L,L,D,D,L,L,L,19.0,13.0,20,1,D,D,1,1
2001-01-28,Valencia,Real Madrid,0,1,A,2.62,3.1,2.4,29,46,13,21,0,3,L,W,L,D,W,W,D,W,W,W,5.0,1.0,20,1,L,W,0,3
2001-01-28,Valladolid,Mallorca,2,0,H,2.37,2.9,2.8,22,28,25,25,1,1,D,D,L,W,W,D,D,W,D,D,16.0,3.0,20,1,D,D,1,1
2001-03-02,Barcelona,Ath Bilbao,7,0,H,1.28,4.5,8.0,39,29,27,27,1,1,D,D,W,W,W,W,W,L,W,D,4.0,12.0,21,1,L,W,0,3
2001-04-02,La Coruna,Santander,2,1,H,1.25,4.5,10.0,36,21,20,37,1,0,D,L,W,L,W,L,L,L,W,D,2.0,19.0,21,1,W,L,3,0
2001-04-02,Las Palmas,Oviedo,1,0,H,1.66,3.3,4.5,23,26,36,33,0,3,L,W,D,D,W,L,W,L,W,L,11.0,18.0,21,1,D,D,1,1
2001-04-02,Mallorca,Valencia,2,2,D,2.25,3.0,2.87,28,29,27,14,0,0,L,L,D,L,W,L,D,W,W,D,3.0,5.0,21,1,L,W,0,3
2001-04-02,Numancia,Valladolid,0,0,D,2.2,3.0,3.0,20,24,33,25,0,3,L,W,W,D,L,L,L,W,W,D,20.0,16.0,21,1,L,W,0,3
2001-04-02,Osasuna,Espanol,1,3,A,,,,20,26,30,23,0,3,L,W,D,W,L,L,W,W,L,L,15.0,9.0,21,1,W,L,3,0
2001-04-02,Real Madrid,Malaga,4,3,H,1.25,4.5,10.0,47,30,21,29,3,1,W,D,W,L,D,W,W,W,W,W,1.0,8.0,21,1,D,D,1,1
2001-04-02,Sociedad,Celta,2,2,D,2.2,3.0,3.0,21,23,40,30,3,3,W,W,D,D,L,L,D,L,L,L,13.0,6.0,21,1,L,W,0,3
2001-04-02,Villarreal,Alaves,2,0,H,1.83,3.3,3.6,24,30,22,27,3,3,W,W,L,L,W,L,L,L,D,L,7.0,10.0,21,1,W,L,3,0
2001-04-02,Zaragoza,Vallecano,6,1,H,2.0,3.0,3.4,24,38,28,29,0,0,L,L,L,D,D,W,W,D,D,L,17.0,14.0,21,1,D,D,1,1
2001-10-02,Ath Bilbao,Real Madrid,1,0,H,3.75,3.2,1.83,29,51,34,24,0,3,L,W,D,W,W,W,W,D,L,W,12.0,1.0,22,1,L,W,0,3
2001-10-02,La Coruna,Sociedad,4,1,H,1.33,4.0,8.0,38,23,21,42,3,1,W,D,D,W,W,D,W,L,L,D,2.0,13.0,22,1,D,D,1,1
2001-10-02,Espanol,Celta,0,1,A,1.61,3.25,5.0,29,25,24,32,3,1,W,D,W,W,W,D,L,L,W,L,9.0,6.0,22,1,L,W,0,3
2001-10-02,Vallecano,Osasuna,2,1,H,,,,39,21,35,33,0,0,L,L,L,L,D,D,W,L,D,W,14.0,15.0,22,1,D,D,1,1
2001-10-02,Valencia,Numancia,3,0,H,1.33,4.0,8.0,31,20,16,33,1,1,D,D,L,L,L,W,L,L,W,L,5.0,20.0,22,1,W,L,3,0
2001-11-02,Alaves,Zaragoza,1,0,H,1.9,3.1,3.6,30,30,29,29,0,3,L,W,W,L,L,L,L,D,L,W,10.0,17.0,22,1,D,D,1,1
2001-11-02,Malaga,Mallorca,0,1,A,2.0,3.0,3.4,33,30,33,29,0,1,L,D,D,L,L,D,W,W,W,D,8.0,3.0,22,1,W,L,3,0
2001-11-02,Oviedo,Villarreal,1,3,A,2.2,3.2,2.8,26,26,34,22,0,3,L,W,W,W,D,L,L,W,L,L,18.0,7.0,22,1,L,W,0,3
2001-11-02,Santander,Barcelona,4,0,H,4.8,3.4,1.6,22,46,39,27,0,3,L,W,L,D,L,W,L,W,L,W,19.0,4.0,22,1,L,W,0,3
2001-11-02,Valladolid,Las Palmas,1,0,H,1.9,3.2,3.5,24,24,25,36,1,3,D,W,W,L,D,D,L,W,W,W,16.0,11.0,22,1,D,D,1,1
2001-02-17,Barcelona,La Coruna,2,3,A,1.72,3.2,4.33,46,42,31,22,0,3,L,W,W,W,D,D,W,W,W,W,4.0,2.0,23,1,L,W,0,3
2001-02-17,Las Palmas,Valencia,0,2,A,2.6,2.8,2.6,24,34,37,16,0,3,L,W,W,D,L,L,D,L,W,L,11.0,5.0,23,1,L,W,0,3
2001-02-17,Real Madrid,Santander,1,0,H,1.2,5.0,11.0,51,26,25,39,0,3,L,W,W,L,W,L,W,L,D,L,1.0,19.0,23,1,D,D,1,1
2001-02-18,Celta,Vallecano,1,1,D,1.8,3.3,3.75,26,41,32,36,3,3,W,W,D,L,W,L,D,D,L,W,6.0,14.0,23,1,L,W,0,3
2001-02-18,Mallorca,Ath Bilbao,1,0,H,1.66,3.3,4.5,31,30,29,34,3,3,W,W,D,L,L,D,D,W,W,W,3.0,12.0,23,1,L,W,0,3
2001-02-18,Numancia,Malaga,3,2,H,2.2,3.1,2.87,20,33,36,34,0,0,L,L,D,L,L,D,W,L,L,W,20.0,8.0,23,1,W,L,3,0
2001-02-18,Osasuna,Alaves,0,1,A,,,,22,31,35,29,0,3,L,W,L,L,L,W,D,L,L,L,15.0,10.0,23,1,L,W,0,3
2001-02-18,Sociedad,Espanol,2,1,H,2.3,3.1,2.75,24,29,46,25,0,0,L,L,D,W,W,W,D,W,L,L,13.0,9.0,23,1,W,L,3,0
2001-02-18,Villarreal,Valladolid,2,1,H,1.66,3.1,5.0,29,25,23,25,3,3,W,W,W,D,W,W,L,D,W,L,7.0,16.0,23,1,D,D,1,1
2001-02-18,Zaragoza,Oviedo,5,2,H,1.53,3.4,5.5,30,27,30,37,0,0,L,L,W,L,L,W,L,D,D,L,17.0,18.0,23,1,L,W,0,3
2001-02-24,La Coruna,Real Madrid,2,2,D,2.37,3.1,2.62,45,52,24,25,3,3,W,W,W,L,W,W,D,W,W,W,2.0,1.0,24,1,L,W,0,3
2001-02-25,Alaves,Celta,2,2,D,1.72,3.2,4.33,32,27,29,33,3,1,W,D,W,W,L,D,W,W,L,D,10.0,6.0,24,1,D,D,1,1
2001-02-25,Ath Bilbao,Numancia,3,1,H,1.53,3.4,5.5,30,23,35,38,0,3,L,W,W,L,L,D,D,L,W,W,12.0,20.0,24,1,D,D,1,1
2001-02-25,Barcelona,Sociedad,3,0,H,1.25,4.5,9.5,48,26,34,47,0,3,L,W,L,L,W,D,D,W,W,D,4.0,13.0,24,1,W,L,3,0
2001-02-25,Malaga,Las Palmas,2,1,H,1.83,3.2,3.75,35,24,37,39,0,0,L,L,L,L,L,W,D,L,L,D,8.0,11.0,24,1,L,W,0,3
2001-02-25,Oviedo,Osasuna,2,3,A,,,,29,22,42,36,0,0,L,L,L,L,L,L,W,L,D,D,18.0,15.0,24,1,D,D,1,1
2001-02-25,Vallecano,Espanol,1,1,D,1.8,3.3,3.75,42,30,37,27,1,0,D,L,W,L,L,W,L,W,D,W,14.0,9.0,24,1,D,D,1,1
2001-02-25,Santander,Mallorca,2,1,H,2.5,3.1,2.5,26,32,40,29,0,3,L,W,W,W,L,D,L,L,L,D,19.0,3.0,24,1,L,W,0,3
2001-02-25,Valencia,Villarreal,3,1,H,1.61,3.5,4.5,36,31,16,24,3,3,W,W,W,W,D,W,L,W,L,L,5.0,7.0,24,1,D,D,1,1
2001-02-25,Valladolid,Zaragoza,2,0,H,2.0,3.0,3.4,26,35,27,32,0,3,L,W,W,L,D,W,W,L,D,L,16.0,17.0,24,1,D,D,1,1
2001-03-03,Mallorca,La Coruna,2,1,H,2.37,3.1,2.62,33,47,31,26,0,1,L,D,W,W,W,W,D,W,L,D,3.0,2.0,25,1,D,D,1,1
2001-03-03,Real Madrid,Barcelona,2,2,D,1.8,3.1,4.0,54,51,27,34,1,3,D,W,W,L,L,L,W,W,W,D,1.0,4.0,25,1,L,W,0,3
2001-03-03,Sociedad,Vallecano,2,0,H,2.3,3.1,2.75,26,43,50,38,0,1,L,D,W,D,L,W,D,L,W,L,13.0,14.0,25,1,L,W,0,3
2001-03-03,Zaragoza,Valencia,1,1,D,2.4,3.0,2.7,35,39,34,17,0,3,L,W,W,W,L,W,W,D,L,L,17.0,5.0,25,1,L,W,0,3
2001-04-03,Celta,Oviedo,1,0,H,1.5,3.3,6.5,29,31,35,45,1,0,D,L,D,L,W,L,D,L,W,W,6.0,18.0,25,1,L,W,0,3
2001-04-03,Espanol,Alaves,0,0,D,1.9,3.2,3.5,31,34,28,31,1,1,D,D,L,W,L,W,W,L,W,W,9.0,10.0,25,1,L,W,0,3
2001-04-03,Las Palmas,Ath Bilbao,0,0,D,2.0,3.2,3.2,25,33,41,36,0,3,L,W,L,L,L,W,W,L,L,D,11.0,12.0,25,1,W,L,3,0
2001-04-03,Numancia,Santander,1,0,H,1.8,3.3,3.75,24,28,41,41,0,3,L,W,W,L,L,W,D,L,L,L,20.0,19.0,25,1,L,W,0,3
2001-04-03,Osasuna,Valladolid,2,1,H,,,,25,28,38,27,3,3,W,W,L,L,L,W,L,D,L,W,15.0,16.0,25,1,D,D,1,1
2001-04-03,Villarreal,Malaga,1,2,A,1.61,3.25,5.0,32,37,27,38,0,3,L,W,W,L,W,L,W,L,W,D,7.0,8.0,25,1,L,W,0,3
2001-10-03,Ath Bilbao,Villarreal,1,1,D,1.83,3.2,3.75,33,33,36,29,1,0,D,L,W,L,L,W,W,W,L,W,12.0,7.0,26,1,D,D,1,1
2001-10-03,La Coruna,Numancia,4,1,H,1.25,4.33,11.0,48,25,28,41,0,3,L,W,D,L,W,W,W,L,W,D,2.0,20.0,26,1,W,L,3,0
2001-10-03,Valencia,Osasuna,1,0,H,,,,40,27,18,39,1,3,D,W,W,W,W,L,W,L,D,L,5.0,15.0,26,1,W,L,3,0
2001-11-03,Alaves,Vallecano,4,2,H,1.72,3.4,4.0,34,43,31,40,1,0,D,L,D,D,W,D,W,W,L,L,10.0,14.0,26,1,W,L,3,0
2001-11-03,Barcelona,Mallorca,1,1,D,1.5,3.4,6.0,53,35,36,32,1,3,D,W,W,L,L,W,L,W,W,D,4.0,3.0,26,1,L,W,0,3
2001-11-03,Malaga,Zaragoza,2,0,H,1.8,3.3,3.75,39,36,39,35,3,1,W,D,W,L,L,W,L,L,L,W,8.0,17.0,26,1,D,D,1,1
2001-11-03,Oviedo,Espanol,2,2,D,2.25,3.2,2.75,31,31,46,28,0,1,L,D,L,D,L,L,L,L,L,W,18.0,9.0,26,1,L,W,0,3
2001-11-03,Real Madrid,Sociedad,4,0,H,1.22,5.0,9.5,56,28,29,50,1,3,D,W,D,L,W,W,L,L,W,D,1.0,13.0,26,1,W,L,3,0
2001-11-03,Santander,Las Palmas,2,1,H,2.0,3.2,3.2,28,25,42,41,0,1,L,D,W,L,L,L,W,L,L,W,19.0,11.0,26,1,L,W,0,3
2001-11-03,Valladolid,Celta,1,2,A,1.9,3.1,3.6,29,30,29,35,0,3,L,W,W,D,L,D,W,W,D,D,16.0,6.0,26,1,L,W,0,3
2001-03-17,Las Palmas,La Coruna,2,0,H,3.5,3.2,1.9,26,52,43,29,0,3,L,W,D,L,L,D,L,W,L,W,11.0,2.0,27,1,L,W,0,3
2001-03-18,Celta,Valencia,3,2,H,2.3,3.0,2.8,32,41,36,18,3,3,W,W,W,D,D,W,D,W,W,W,6.0,5.0,27,1,L,W,0,3
2001-03-18,Espanol,Valladolid,1,0,H,1.72,3.2,4.33,33,30,30,31,1,0,D,L,D,L,D,W,L,L,L,W,9.0,16.0,27,1,D,D,1,1
2001-03-18,Mallorca,Real Madrid,1,0,H,2.62,2.9,2.5,36,60,33,29,1,3,D,W,W,D,L,D,W,W,W,L,3.0,1.0,27,1,W,L,3,0
2001-03-18,Numancia,Barcelona,1,1,D,3.75,3.2,1.83,26,54,45,37,0,1,L,D,W,D,L,W,W,L,L,L,20.0,4.0,27,1,D,D,1,1
2001-03-18,Osasuna,Malaga,3,3,D,,,,27,41,40,39,0,3,L,W,W,W,W,W,L,L,L,L,15.0,8.0,27,1,L,W,0,3
2001-03-18,Sociedad,Alaves,1,1,D,2.2,3.2,2.8,28,38,54,33,0,3,L,W,W,D,L,D,W,W,L,W,13.0,10.0,27,1,W,L,3,0
2001-03-18,Vallecano,Oviedo,0,2,A,1.5,3.4,6.0,45,33,44,48,0,1,L,D,L,L,D,L,D,L,W,L,14.0,18.0,27,1,L,W,0,3
2001-03-18,Villarreal,Santander,4,2,H,1.5,3.4,6.0,34,30,30,43,1,3,D,W,L,L,L,W,W,L,W,W,7.0,19.0,27,1,L,W,0,3
2001-03-18,Zaragoza,Ath Bilbao,2,2,D,1.8,3.3,3.75,36,34,37,37,0,1,L,D,D,D,L,W,W,L,L,W,17.0,12.0,27,1,W,L,3,0
2001-03-31,La Coruna,Villarreal,4,2,H,1.44,3.5,7.0,52,38,31,32,0,3,L,W,W,D,L,L,D,L,W,W,2.0,7.0,28,1,L,W,0,3
2001-03-31,Malaga,Celta,1,4,A,2.1,3.0,3.2,44,35,42,38,1,3,D,W,W,W,W,W,W,D,L,D,8.0,6.0,28,1,L,W,0,3
2001-03-31,Real Madrid,Numancia,1,0,H,1.2,5.0,11.0,60,27,30,46,0,1,L,D,W,L,D,W,D,L,W,W,1.0,20.0,28,1,L,W,0,3
2001-03-31,Valencia,Espanol,0,1,A,1.44,3.5,7.0,43,34,21,30,0,3,L,W,W,D,D,D,W,D,W,L,5.0,9.0,28,1,L,W,0,3
2001-01-04,Ath Bilbao,Osasuna,0,1,A,,,,36,30,39,43,1,1,D,D,D,L,D,W,W,W,L,L,12.0,15.0,28,1,D,D,1,1
2001-01-04,Barcelona,Las Palmas,4,1,H,1.28,4.5,8.0,55,28,38,43,1,3,D,W,D,L,D,D,W,L,L,L,4.0,11.0,28,1,W,L,3,0
2001-01-04,Mallorca,Sociedad,1,1,D,1.44,3.6,6.5,37,29,33,55,3,1,W,D,D,L,W,W,L,L,W,W,3.0,13.0,28,1,W,L,3,0
2001-01-04,Oviedo,Alaves,3,3,D,2.3,3.2,2.62,35,39,48,34,3,1,W,D,D,W,L,D,L,D,L,W,18.0,10.0,28,1,L,W,0,3
2001-01-04,Santander,Zaragoza,2,1,H,2.2,3.0,3.0,32,38,47,39,0,1,L,D,W,L,L,D,W,L,L,W,19.0,17.0,28,1,L,W,0,3
2001-01-04,Valladolid,Vallecano,1,3,A,1.9,3.2,3.5,30,45,32,46,0,0,L,L,L,L,L,L,W,D,L,D,16.0,14.0,28,1,L,W,0,3
2001-07-04,Vallecano,Valencia,1,4,A,2.5,2.87,2.62,48,43,47,22,3,0,W,L,L,L,L,W,L,D,D,W,14.0,5.0,29,1,D,D,1,1
2001-08-04,Alaves,Valladolid,4,2,H,1.5,3.4,6.0,42,31,37,35,1,0,D,L,D,L,W,L,D,L,D,W,10.0,16.0,29,1,L,W,0,3
2001-08-04,Celta,Ath Bilbao,2,1,H,1.61,3.25,5.0,39,36,39,40,3,0,W,L,W,D,W,D,W,D,D,W,6.0,12.0,29,1,L,W,0,3
2001-08-04,Espanol,Malaga,1,2,A,1.8,3.3,3.75,35,45,30,46,3,0,W,L,W,D,D,W,D,W,D,W,9.0,8.0,29,1,D,D,1,1
2001-08-04,Las Palmas,Real Madrid,0,1,A,3.2,3.2,2.0,29,61,47,30,0,3,L,W,W,L,L,W,D,D,L,D,11.0,1.0,29,1,L,W,0,3
2001-08-04,Numancia,Mallorca,0,2,A,2.5,3.1,2.5,27,38,47,34,0,1,L,D,D,W,L,D,W,W,L,L,20.0,3.0,29,1,L,W,0,3
2001-08-04,Osasuna,Santander,1,1,D,,,,31,34,43,48,3,3,W,W,D,L,L,W,W,L,W,W,15.0,19.0,29,1,D,D,1,1
2001-08-04,Sociedad,Oviedo,3,0,H,1.8,3.1,4.0,30,38,56,51,1,1,D,D,D,W,L,D,W,L,L,L,13.0,18.0,29,1,L,W,0,3
2001-08-04,Villarreal,Barcelona,4,4,D,2.62,3.1,2.37,40,59,36,39,0,3,L,W,W,D,D,D,L,D,L,W,7.0,4.0,29,1,W,L,3,0
2001-08-04,Zaragoza,La Coruna,2,1,H,2.62,2.87,2.5,39,56,41,33,0,3,L,W,D,L,L,W,D,L,L,D,17.0,2.0,29,1,L,W,0,3
2001-04-14,Barcelona,Zaragoza,4,4,D,1.36,3.75,8.0,63,41,43,42,1,3,D,W,W,L,D,D,D,L,D,D,4.0,17.0,30,1,L,W,0,3
2001-04-14,La Coruna,Osasuna,2,1,H,,,,57,32,35,44,0,1,L,D,W,W,L,D,W,L,L,W,2.0,15.0,30,1,D,D,1,1
2001-04-14,Real Madrid,Villarreal,4,0,H,1.33,4.0,8.0,62,44,30,40,3,1,W,D,W,L,L,W,W,D,D,L,1.0,7.0,30,1,W,L,3,0
2001-04-14,Valencia,Alaves,1,2,A,1.53,3.6,5.0,47,46,23,39,3,3,W,W,L,D,L,D,W,W,D,D,5.0,10.0,30,1,D,D,1,1
2001-04-15,Ath Bilbao,Espanol,0,1,A,1.9,3.1,3.6,37,36,42,32,0,0,L,L,L,W,D,W,D,D,D,D,12.0,9.0,30,1,L,W,0,3
2001-04-15,Malaga,Vallecano,1,1,D,1.72,3.2,4.33,47,49,47,51,3,0,W,L,L,W,D,L,W,L,W,L,8.0,14.0,30,1,L,W,0,3
2001-04-15,Mallorca,Las Palmas,2,1,H,1.5,3.4,6.0,40,29,34,48,3,0,W,L,D,L,W,W,D,L,W,D,3.0,11.0,30,1,L,W,0,3
2001-04-15,Numancia,Sociedad,3,3,D,2.1,3.2,3.0,27,33,49,56,0,3,L,W,L,D,D,D,L,L,W,W,20.0,13.0,30,1,L,W,0,3
2001-04-15,Santander,Celta,3,0,H,2.5,3.1,2.5,35,41,49,40,1,3,D,W,W,W,L,W,W,W,L,W,19.0,6.0,30,1,D,D,1,1
2001-04-15,Valladolid,Oviedo,1,0,H,1.72,3.2,4.33,33,38,39,54,0,0,L,L,L,D,L,W,L,D,L,L,16.0,18.0,30,1,L,W,0,3
2001-04-21,Celta,La Coruna,2,1,H,2.3,2.9,2.87,41,59,43,36,0,3,L,W,W,L,W,W,W,L,W,W,6.0,2.0,31,1,L,W,0,3
2001-04-22,Alaves,Malaga,1,2,A,1.66,3.3,4.5,48,48,40,48,3,1,W,D,W,W,D,L,D,D,W,W,10.0,8.0,31,1,L,W,0,3
2001-04-22,Espanol,Santander,3,0,H,1.53,3.4,5.5,37,38,32,49,3,3,W,W,L,D,W,W,W,L,D,W,9.0,19.0,31,1,W,L,3,0
2001-04-22,Las Palmas,Numancia,1,1,D,1.61,3.3,5.0,30,30,50,52,0,1,L,D,L,L,L,L,W,D,L,L,11.0,20.0,31,1,W,L,3,0
2001-04-22,Osasuna,Barcelona,3,1,H,,,,33,67,46,47,0,1,L,D,D,D,W,W,D,D,L,D,15.0,4.0,31,1,L,W,0,3
2001-04-22,Oviedo,Valencia,0,0,D,2.87,3.0,2.25,38,48,55,25,0,0,L,L,L,W,D,L,W,L,D,W,18.0,5.0,31,1,L,W,0,3
2001-04-22,Sociedad,Valladolid,3,1,H,1.8,3.1,4.0,36,34,59,39,1,3,D,W,W,L,D,L,D,L,L,L,13.0,16.0,31,1,L,W,0,3
2001-04-22,Vallecano,Ath Bilbao,1,2,A,1.83,3.2,3.75,50,37,52,43,1,0,D,L,L,L,W,L,L,D,L,D,14.0,12.0,31,1,L,W,0,3
2001-04-22,Villarreal,Mallorca,2,2,D,2.25,3.1,2.8,44,42,44,35,0,3,L,W,D,W,L,D,W,W,D,D,7.0,3.0,31,1,L,W,0,3
2001-04-22,Zaragoza,Real Madrid,2,3,A,3.2,3.0,2.1,45,66,46,30,1,3,D,W,W,W,L,W,D,L,L,W,17.0,1.0,31,1,L,W,0,3
